Produkti,KohaDites,Shitjet,Data
SKOPSKO,Mesdite,31,51:06.8
SKOPSKO,Mbremje,18,51:06.8
Golden Eagle,Mengjes,45,51:06.8
Golden Eagle,Mesdite,21,51:06.8
Golden Eagle,Mbremje,31,51:06.8
Birra Peja,Mengjes,40,51:06.8
Birra Peja,Mesdite,46,51:06.8
Birra Peja,Mbremje,44,51:06.8
Lasko,Mengjes,16,51:06.8
Lasko,Mesdite,28,51:06.8
Lasko,Mbremje,33,51:06.8
B52,Mengjes,39,51:06.8
B52,Mesdite,4,51:06.8
B52,Mbremje,32,51:06.8
VIPA,Mengjes,43,51:06.8
VIPA,Mesdite,38,51:06.8
VIPA,Mbremje,2,51:06.8
DR GERARD,Mengjes,6,51:06.8
DR GERARD,Mesdite,6,51:06.8
DR GERARD,Mbremje,49,51:06.8
PATOS,Mengjes,34,51:06.8
PATOS,Mesdite,15,51:06.8
PATOS,Mbremje,4,51:06.8
DORITOS,Mengjes,6,51:06.8
DORITOS,Mesdite,2,51:06.8
DORITOS,Mbremje,3,51:06.8
JANA,Mengjes,2,51:06.8
JANA,Mesdite,34,51:06.8
JANA,Mbremje,4,51:06.8
SKOPSKO,Mengjes,12,51:06.8
SKOPSKO,Mesdite,11,51:06.8
SKOPSKO,Mbremje,36,51:06.8
Golden Eagle,Mengjes,45,51:06.8
Golden Eagle,Mesdite,39,51:06.8
Golden Eagle,Mbremje,38,51:06.8
Birra Peja,Mengjes,45,51:06.8
Birra Peja,Mesdite,31,51:06.8
Birra Peja,Mbremje,31,51:06.8
Lasko,Mengjes,17,51:06.8
Lasko,Mesdite,29,51:06.8
Lasko,Mbremje,18,51:06.8
B52,Mengjes,49,51:06.8
B52,Mesdite,47,51:06.8
B52,Mbremje,6,51:06.8
VIPA,Mengjes,6,51:06.8
VIPA,Mesdite,47,51:06.8
VIPA,Mbremje,33,51:06.8
DR GERARD,Mengjes,17,51:06.8
DR GERARD,Mesdite,19,51:06.8
DR GERARD,Mbremje,5,51:06.8
PATOS,Mengjes,21,51:06.8
PATOS,Mesdite,27,51:06.8
PATOS,Mbremje,47,51:06.8
DORITOS,Mengjes,10,51:06.8
DORITOS,Mesdite,19,51:06.8
DORITOS,Mbremje,4,51:06.8
JANA,Mengjes,41,51:06.8
JANA,Mesdite,36,51:06.8
JANA,Mbremje,19,51:06.8
SKOPSKO,Mengjes,26,51:06.8
SKOPSKO,Mesdite,1,51:06.8
SKOPSKO,Mbremje,9,51:06.8
Golden Eagle,Mengjes,29,51:06.8
Golden Eagle,Mesdite,15,51:06.8
Golden Eagle,Mbremje,9,51:06.8
Birra Peja,Mengjes,44,51:06.8
Birra Peja,Mesdite,49,51:06.8
Birra Peja,Mbremje,5,51:06.8
Lasko,Mengjes,33,51:06.8
Lasko,Mesdite,3,51:06.8
Lasko,Mbremje,15,51:06.8
B52,Mengjes,2,51:06.8
B52,Mesdite,19,51:06.8
B52,Mbremje,46,51:06.8
VIPA,Mengjes,27,51:06.8
VIPA,Mesdite,13,51:06.8
VIPA,Mbremje,10,51:06.8
DR GERARD,Mengjes,15,51:06.8
DR GERARD,Mesdite,27,51:06.8
DR GERARD,Mbremje,26,51:06.8
PATOS,Mengjes,5,51:06.8
PATOS,Mesdite,1,51:06.8
PATOS,Mbremje,27,51:06.8
DORITOS,Mengjes,19,51:06.8
DORITOS,Mesdite,42,51:06.8
DORITOS,Mbremje,31,51:06.8
JANA,Mengjes,11,51:06.8
JANA,Mesdite,23,51:06.8
JANA,Mbremje,31,51:06.8
SKOPSKO,Mengjes,35,51:06.8
SKOPSKO,Mesdite,2,51:06.8
SKOPSKO,Mbremje,48,51:06.8
Golden Eagle,Mengjes,18,51:06.8
Golden Eagle,Mesdite,28,51:06.8
Golden Eagle,Mbremje,37,51:06.8
Birra Peja,Mengjes,8,51:06.8
Birra Peja,Mesdite,5,51:06.8
Birra Peja,Mbremje,33,51:06.8
Lasko,Mengjes,33,51:06.8
Lasko,Mesdite,23,51:06.8
Lasko,Mbremje,26,51:06.8
B52,Mengjes,38,51:06.8
B52,Mesdite,35,51:06.8
B52,Mbremje,25,51:06.8
VIPA,Mengjes,47,51:06.8
VIPA,Mesdite,26,51:06.8
VIPA,Mbremje,1,51:06.8
DR GERARD,Mengjes,27,51:06.8
DR GERARD,Mesdite,11,51:06.8
DR GERARD,Mbremje,36,51:06.8
PATOS,Mengjes,5,51:06.8
PATOS,Mesdite,30,51:06.8
PATOS,Mbremje,26,51:06.8
DORITOS,Mengjes,7,51:06.8
DORITOS,Mesdite,28,51:06.8
DORITOS,Mbremje,21,51:06.8
JANA,Mengjes,10,51:06.8
JANA,Mesdite,8,51:06.8
JANA,Mbremje,37,51:06.8
SKOPSKO,Mengjes,10,51:06.8
SKOPSKO,Mesdite,43,51:06.8
SKOPSKO,Mbremje,34,51:06.8
Golden Eagle,Mengjes,6,51:06.8
Golden Eagle,Mesdite,46,51:06.8
Golden Eagle,Mbremje,47,51:06.8
Birra Peja,Mengjes,35,51:06.8
Birra Peja,Mesdite,31,51:06.8
Birra Peja,Mbremje,15,51:06.8
Lasko,Mengjes,5,51:06.8
Lasko,Mesdite,43,51:06.8
Lasko,Mbremje,31,51:06.8
B52,Mengjes,12,51:06.8
B52,Mesdite,18,51:06.8
B52,Mbremje,26,51:06.8
VIPA,Mengjes,27,51:06.8
VIPA,Mesdite,10,51:06.8
VIPA,Mbremje,6,51:06.8
DR GERARD,Mengjes,5,51:06.8
DR GERARD,Mesdite,17,51:06.8
DR GERARD,Mbremje,31,51:06.8
PATOS,Mengjes,39,51:06.8
PATOS,Mesdite,28,51:06.8
PATOS,Mbremje,6,51:06.8
DORITOS,Mengjes,43,51:06.8
DORITOS,Mesdite,45,51:06.8
DORITOS,Mbremje,45,51:06.8
JANA,Mengjes,26,51:06.8
JANA,Mesdite,9,51:06.8
JANA,Mbremje,49,51:06.8
SKOPSKO,Mengjes,1,51:06.8
SKOPSKO,Mesdite,17,51:06.8
SKOPSKO,Mbremje,12,51:06.8
Golden Eagle,Mengjes,35,51:06.8
Golden Eagle,Mesdite,4,51:06.8
Golden Eagle,Mbremje,3,51:06.8
Birra Peja,Mengjes,5,51:06.8
Birra Peja,Mesdite,42,51:06.8
Birra Peja,Mbremje,22,51:06.8
Lasko,Mengjes,18,51:06.8
Lasko,Mesdite,37,51:06.8
Lasko,Mbremje,30,51:06.8
B52,Mengjes,43,51:06.8
B52,Mesdite,27,51:06.8
B52,Mbremje,42,51:06.8
VIPA,Mengjes,23,51:06.8
VIPA,Mesdite,6,51:06.8
VIPA,Mbremje,23,51:06.8
DR GERARD,Mengjes,34,51:06.8
DR GERARD,Mesdite,29,51:06.8
DR GERARD,Mbremje,26,51:06.8
PATOS,Mengjes,39,51:06.8
PATOS,Mesdite,39,51:06.8
PATOS,Mbremje,10,51:06.8
DORITOS,Mengjes,17,51:06.8
DORITOS,Mesdite,4,51:06.8
DORITOS,Mbremje,36,51:06.8
JANA,Mengjes,18,51:06.8
JANA,Mesdite,48,51:06.8
JANA,Mbremje,29,51:06.8
SKOPSKO,Mengjes,10,51:06.8
SKOPSKO,Mesdite,12,51:06.8
SKOPSKO,Mbremje,24,51:06.8
Golden Eagle,Mengjes,30,51:06.8
Golden Eagle,Mesdite,32,51:06.8
Golden Eagle,Mbremje,27,51:06.8
Birra Peja,Mengjes,48,51:06.8
Birra Peja,Mesdite,13,51:06.8
Birra Peja,Mbremje,48,51:06.8
Lasko,Mengjes,19,51:06.8
Lasko,Mesdite,21,51:06.8
Lasko,Mbremje,28,51:06.8
B52,Mengjes,33,51:06.8
B52,Mesdite,12,51:06.8
B52,Mbremje,41,51:06.8
VIPA,Mengjes,42,51:06.8
VIPA,Mesdite,28,51:06.8
VIPA,Mbremje,18,51:06.8
DR GERARD,Mengjes,11,51:06.8
DR GERARD,Mesdite,27,51:06.8
DR GERARD,Mbremje,25,51:06.8
PATOS,Mengjes,20,51:06.8
PATOS,Mesdite,44,51:06.8
PATOS,Mbremje,17,51:06.8
DORITOS,Mengjes,23,51:06.8
DORITOS,Mesdite,38,51:06.8
DORITOS,Mbremje,14,51:06.8
JANA,Mengjes,50,51:06.8
JANA,Mesdite,19,51:06.8
JANA,Mbremje,30,51:06.8
SKOPSKO,Mengjes,12,51:06.8
SKOPSKO,Mesdite,26,51:06.8
SKOPSKO,Mbremje,5,51:06.8
Golden Eagle,Mengjes,27,51:06.8
Golden Eagle,Mesdite,34,51:06.8
Golden Eagle,Mbremje,4,51:06.8
Birra Peja,Mengjes,6,51:06.8
Birra Peja,Mesdite,18,51:06.8
Birra Peja,Mbremje,11,51:06.8
Lasko,Mengjes,1,51:06.8
Lasko,Mesdite,36,51:06.8
Lasko,Mbremje,17,51:06.8
B52,Mengjes,4,51:06.8
B52,Mesdite,32,51:06.8
B52,Mbremje,39,51:06.8
VIPA,Mengjes,22,51:06.8
VIPA,Mesdite,2,51:06.8
VIPA,Mbremje,2,51:06.8
DR GERARD,Mengjes,46,51:06.8
DR GERARD,Mesdite,11,51:06.8
DR GERARD,Mbremje,19,51:06.8
PATOS,Mengjes,9,51:06.8
PATOS,Mesdite,20,51:06.8
PATOS,Mbremje,22,51:06.8
DORITOS,Mengjes,6,51:06.8
DORITOS,Mesdite,33,51:06.8
DORITOS,Mbremje,50,51:06.8
JANA,Mengjes,16,51:06.8
JANA,Mesdite,27,51:06.8
JANA,Mbremje,23,51:06.8
SKOPSKO,Mengjes,9,51:06.8
SKOPSKO,Mesdite,40,51:06.8
SKOPSKO,Mbremje,30,51:06.8
Golden Eagle,Mengjes,30,51:06.8
Golden Eagle,Mesdite,5,51:06.8
Golden Eagle,Mbremje,1,51:06.8
Birra Peja,Mengjes,5,51:06.8
Birra Peja,Mesdite,44,51:06.8
Birra Peja,Mbremje,47,51:06.8
Lasko,Mengjes,22,51:06.8
Lasko,Mesdite,3,51:06.8
Lasko,Mbremje,11,51:06.8
B52,Mengjes,8,51:06.8
B52,Mesdite,15,51:06.8
B52,Mbremje,18,51:06.8
VIPA,Mengjes,43,51:06.8
VIPA,Mesdite,39,51:06.8
VIPA,Mbremje,42,51:06.8
DR GERARD,Mengjes,39,51:06.8
DR GERARD,Mesdite,15,51:06.8
DR GERARD,Mbremje,35,51:06.8
PATOS,Mengjes,12,51:06.8
PATOS,Mesdite,7,51:06.8
PATOS,Mbremje,31,51:06.8
DORITOS,Mengjes,5,51:06.8
DORITOS,Mesdite,39,51:06.8
DORITOS,Mbremje,42,51:06.8
JANA,Mengjes,16,51:06.8
JANA,Mesdite,17,51:06.8
JANA,Mbremje,21,51:06.8
SKOPSKO,Mengjes,26,51:06.8
SKOPSKO,Mesdite,10,51:06.8
SKOPSKO,Mbremje,13,51:06.8
Golden Eagle,Mengjes,15,51:06.8
Golden Eagle,Mesdite,15,51:06.8
Golden Eagle,Mbremje,15,51:06.8
Birra Peja,Mengjes,36,51:06.8
Birra Peja,Mesdite,2,51:06.8
Birra Peja,Mbremje,7,51:06.8
Lasko,Mengjes,42,51:06.8
Lasko,Mesdite,7,51:06.8
Lasko,Mbremje,24,51:06.8
B52,Mengjes,25,51:06.8
B52,Mesdite,20,51:06.8
B52,Mbremje,45,51:06.8
VIPA,Mengjes,34,51:06.8
VIPA,Mesdite,15,51:06.8
VIPA,Mbremje,49,51:06.8
DR GERARD,Mengjes,1,51:06.8
DR GERARD,Mesdite,12,51:06.8
DR GERARD,Mbremje,33,51:06.8
PATOS,Mengjes,43,51:06.8
PATOS,Mesdite,21,51:06.8
PATOS,Mbremje,29,51:06.8
DORITOS,Mengjes,17,51:06.8
DORITOS,Mesdite,50,51:06.8
DORITOS,Mbremje,32,51:06.8
JANA,Mengjes,23,51:06.8
JANA,Mesdite,42,51:06.8
JANA,Mbremje,14,51:06.8
SKOPSKO,Mengjes,16,51:06.8
SKOPSKO,Mesdite,12,51:06.8
SKOPSKO,Mbremje,33,51:06.8
Golden Eagle,Mengjes,38,51:06.8
Golden Eagle,Mesdite,15,51:06.8
Golden Eagle,Mbremje,1,51:06.8
Birra Peja,Mengjes,9,51:06.8
Birra Peja,Mesdite,14,51:06.8
Birra Peja,Mbremje,31,51:06.8
Lasko,Mengjes,21,51:06.8
Lasko,Mesdite,4,51:06.8
Lasko,Mbremje,16,51:06.8
B52,Mengjes,27,51:06.8
B52,Mesdite,22,51:06.8
B52,Mbremje,24,51:06.8
VIPA,Mengjes,11,51:06.8
VIPA,Mesdite,41,51:06.8
VIPA,Mbremje,17,51:06.8
DR GERARD,Mengjes,29,51:06.8
DR GERARD,Mesdite,34,51:06.8
DR GERARD,Mbremje,21,51:06.8
PATOS,Mengjes,34,51:06.8
PATOS,Mesdite,7,51:06.8
PATOS,Mbremje,27,51:06.8
DORITOS,Mengjes,23,51:06.8
DORITOS,Mesdite,48,51:06.8
DORITOS,Mbremje,34,51:06.8
JANA,Mengjes,3,51:06.8
JANA,Mesdite,31,51:06.8
JANA,Mbremje,24,51:06.8
SKOPSKO,Mengjes,25,51:06.8
SKOPSKO,Mesdite,16,51:06.8
SKOPSKO,Mbremje,11,51:06.8
Golden Eagle,Mengjes,12,51:06.8
Golden Eagle,Mesdite,15,51:06.8
Golden Eagle,Mbremje,46,51:06.8
Birra Peja,Mengjes,41,51:06.8
Birra Peja,Mesdite,11,51:06.8
Birra Peja,Mbremje,35,51:06.8
Lasko,Mengjes,19,51:06.8
Lasko,Mesdite,18,51:06.8
Lasko,Mbremje,1,51:06.8
B52,Mengjes,14,51:06.8
B52,Mesdite,35,51:06.8
B52,Mbremje,38,51:06.8
VIPA,Mengjes,16,51:06.8
VIPA,Mesdite,32,51:06.8
VIPA,Mbremje,46,51:06.8
DR GERARD,Mengjes,23,51:06.8
DR GERARD,Mesdite,28,51:06.8
DR GERARD,Mbremje,43,51:06.8
PATOS,Mengjes,25,51:06.8
PATOS,Mesdite,6,51:06.8
PATOS,Mbremje,33,51:06.8
DORITOS,Mengjes,36,51:06.8
DORITOS,Mesdite,41,51:06.8
DORITOS,Mbremje,9,51:06.8
JANA,Mengjes,2,51:06.8
JANA,Mesdite,5,51:06.8
JANA,Mbremje,4,51:06.8
SKOPSKO,Mengjes,38,51:06.8
SKOPSKO,Mesdite,44,51:06.8
SKOPSKO,Mbremje,14,51:06.8
Golden Eagle,Mengjes,18,51:06.8
Golden Eagle,Mesdite,29,51:06.8
Golden Eagle,Mbremje,19,51:06.8
Birra Peja,Mengjes,34,51:06.8
Birra Peja,Mesdite,41,51:06.8
Birra Peja,Mbremje,24,51:06.8
Lasko,Mengjes,32,51:06.8
Lasko,Mesdite,17,51:06.8
Lasko,Mbremje,30,51:06.8
B52,Mengjes,40,51:06.8
B52,Mesdite,42,51:06.8
B52,Mbremje,3,51:06.8
VIPA,Mengjes,17,51:06.8
VIPA,Mesdite,3,51:06.8
VIPA,Mbremje,6,51:06.8
DR GERARD,Mengjes,11,51:06.8
DR GERARD,Mesdite,10,51:06.8
DR GERARD,Mbremje,15,51:06.8
PATOS,Mengjes,39,51:06.8
PATOS,Mesdite,8,51:06.8
PATOS,Mbremje,40,51:06.8
DORITOS,Mengjes,12,51:06.8
DORITOS,Mesdite,14,51:06.8
DORITOS,Mbremje,3,51:06.8
JANA,Mengjes,3,51:06.8
JANA,Mesdite,6,51:06.8
JANA,Mbremje,7,51:06.8
SKOPSKO,Mengjes,10,51:06.8
SKOPSKO,Mesdite,23,51:06.8
SKOPSKO,Mbremje,38,51:06.8
Golden Eagle,Mengjes,38,51:06.8
Golden Eagle,Mesdite,50,51:06.8
Golden Eagle,Mbremje,31,51:06.8
Birra Peja,Mengjes,42,51:06.8
Birra Peja,Mesdite,35,51:06.8
Birra Peja,Mbremje,11,51:06.8
Lasko,Mengjes,5,51:06.8
Lasko,Mesdite,5,51:06.8
Lasko,Mbremje,38,51:06.8
B52,Mengjes,27,51:06.8
B52,Mesdite,26,51:06.8
B52,Mbremje,43,51:06.8
VIPA,Mengjes,31,51:06.8
VIPA,Mesdite,16,51:06.8
VIPA,Mbremje,24,51:06.8
DR GERARD,Mengjes,34,51:06.8
DR GERARD,Mesdite,43,51:06.8
DR GERARD,Mbremje,16,51:06.8
PATOS,Mengjes,7,51:06.8
PATOS,Mesdite,8,51:06.8
PATOS,Mbremje,47,51:06.8
DORITOS,Mengjes,45,51:06.8
DORITOS,Mesdite,42,51:06.8
DORITOS,Mbremje,5,51:06.8
JANA,Mengjes,28,51:06.8
JANA,Mesdite,16,51:06.8
JANA,Mbremje,15,51:06.8
SKOPSKO,Mengjes,8,51:06.8
SKOPSKO,Mesdite,25,51:06.8
SKOPSKO,Mbremje,17,51:06.8
Golden Eagle,Mengjes,4,51:06.8
Golden Eagle,Mesdite,43,51:06.8
Golden Eagle,Mbremje,32,51:06.8
Birra Peja,Mengjes,32,51:06.8
Birra Peja,Mesdite,20,51:06.8
Birra Peja,Mbremje,28,51:06.8
Lasko,Mengjes,47,51:06.8
Lasko,Mesdite,15,51:06.8
Lasko,Mbremje,12,51:06.8
B52,Mengjes,6,51:06.8
B52,Mesdite,32,51:06.8
B52,Mbremje,1,51:06.8
VIPA,Mengjes,15,51:06.8
VIPA,Mesdite,43,51:06.8
VIPA,Mbremje,31,51:06.8
DR GERARD,Mengjes,29,51:06.8
DR GERARD,Mesdite,48,51:06.8
DR GERARD,Mbremje,22,51:06.8
PATOS,Mengjes,4,51:06.8
PATOS,Mesdite,27,51:06.8
PATOS,Mbremje,22,51:06.8
DORITOS,Mengjes,48,51:06.8
DORITOS,Mesdite,17,51:06.8
DORITOS,Mbremje,33,51:06.8
JANA,Mengjes,27,51:06.8
JANA,Mesdite,37,51:06.8
JANA,Mbremje,8,51:06.8
SKOPSKO,Mengjes,37,51:06.8
SKOPSKO,Mesdite,24,51:06.8
SKOPSKO,Mbremje,40,51:06.8
Golden Eagle,Mengjes,32,51:06.8
Golden Eagle,Mesdite,23,51:06.8
Golden Eagle,Mbremje,26,51:06.8
Birra Peja,Mengjes,8,51:06.8
Birra Peja,Mesdite,6,51:06.8
Birra Peja,Mbremje,37,51:06.8
Lasko,Mengjes,41,51:06.8
Lasko,Mesdite,35,51:06.8
Lasko,Mbremje,4,51:06.8
B52,Mengjes,4,51:06.8
B52,Mesdite,38,51:06.8
B52,Mbremje,18,51:06.8
VIPA,Mengjes,5,51:06.8
VIPA,Mesdite,15,51:06.8
VIPA,Mbremje,24,51:06.8
DR GERARD,Mengjes,15,51:06.8
DR GERARD,Mesdite,16,51:06.8
DR GERARD,Mbremje,4,51:06.8
PATOS,Mengjes,6,51:06.8
PATOS,Mesdite,49,51:06.8
PATOS,Mbremje,18,51:06.8
DORITOS,Mengjes,41,51:06.8
DORITOS,Mesdite,30,51:06.8
DORITOS,Mbremje,14,51:06.8
JANA,Mengjes,22,51:06.8
JANA,Mesdite,27,51:06.8
JANA,Mbremje,20,51:06.8
SKOPSKO,Mengjes,32,51:06.8
SKOPSKO,Mesdite,31,51:06.8
SKOPSKO,Mbremje,14,51:06.8
Golden Eagle,Mengjes,47,51:06.8
Golden Eagle,Mesdite,15,51:06.8
Golden Eagle,Mbremje,17,51:06.8
Birra Peja,Mengjes,1,51:06.8
Birra Peja,Mesdite,10,51:06.8
Birra Peja,Mbremje,25,51:06.8
Lasko,Mengjes,7,51:06.8
Lasko,Mesdite,10,51:06.8
Lasko,Mbremje,3,51:06.8
B52,Mengjes,13,51:06.8
B52,Mesdite,2,51:06.8
B52,Mbremje,1,51:06.8
VIPA,Mengjes,37,51:06.8
VIPA,Mesdite,23,51:06.8
VIPA,Mbremje,27,51:06.8
DR GERARD,Mengjes,3,51:06.8
DR GERARD,Mesdite,48,51:06.8
DR GERARD,Mbremje,10,51:06.8
PATOS,Mengjes,8,51:06.8
PATOS,Mesdite,14,51:06.8
PATOS,Mbremje,11,51:06.8
DORITOS,Mengjes,28,51:06.8
DORITOS,Mesdite,24,51:06.8
DORITOS,Mbremje,49,51:06.8
JANA,Mengjes,27,51:06.8
JANA,Mesdite,7,51:06.8
JANA,Mbremje,50,51:06.8
SKOPSKO,Mengjes,36,51:06.8
SKOPSKO,Mesdite,37,51:06.8
SKOPSKO,Mbremje,30,51:06.8
Golden Eagle,Mengjes,50,51:06.8
Golden Eagle,Mesdite,10,51:06.8
Golden Eagle,Mbremje,41,51:06.8
Birra Peja,Mengjes,42,51:06.8
Birra Peja,Mesdite,7,51:06.8
Birra Peja,Mbremje,19,51:06.8
Lasko,Mengjes,31,51:06.8
Lasko,Mesdite,36,51:06.8
Lasko,Mbremje,48,51:06.8
B52,Mengjes,6,51:06.8
B52,Mesdite,38,51:06.8
B52,Mbremje,19,51:06.8
VIPA,Mengjes,39,51:06.8
VIPA,Mesdite,44,51:06.8
VIPA,Mbremje,40,51:06.8
DR GERARD,Mengjes,44,51:06.8
DR GERARD,Mesdite,29,51:06.8
DR GERARD,Mbremje,34,51:06.8
PATOS,Mengjes,21,51:06.8
PATOS,Mesdite,36,51:06.8
PATOS,Mbremje,3,51:06.8
DORITOS,Mengjes,10,51:06.8
DORITOS,Mesdite,41,51:06.8
DORITOS,Mbremje,17,51:06.8
JANA,Mengjes,43,51:06.8
JANA,Mesdite,20,51:06.8
JANA,Mbremje,42,51:06.8
SKOPSKO,Mengjes,20,51:06.8
SKOPSKO,Mesdite,19,51:06.8
SKOPSKO,Mbremje,28,51:06.8
Golden Eagle,Mengjes,44,51:06.8
Golden Eagle,Mesdite,7,51:06.8
Golden Eagle,Mbremje,43,51:06.8
Birra Peja,Mengjes,23,51:06.8
Birra Peja,Mesdite,33,51:06.8
Birra Peja,Mbremje,19,51:06.8
Lasko,Mengjes,34,51:06.8
Lasko,Mesdite,39,51:06.8
Lasko,Mbremje,19,51:06.8
B52,Mengjes,11,51:06.8
B52,Mesdite,9,51:06.8
B52,Mbremje,18,51:06.8
VIPA,Mengjes,25,51:06.8
VIPA,Mesdite,8,51:06.8
VIPA,Mbremje,3,51:06.8
DR GERARD,Mengjes,12,51:06.8
DR GERARD,Mesdite,6,51:06.8
DR GERARD,Mbremje,17,51:06.8
PATOS,Mengjes,30,51:06.8
PATOS,Mesdite,27,51:06.8
PATOS,Mbremje,23,51:06.8
DORITOS,Mengjes,6,51:06.8
DORITOS,Mesdite,28,51:06.8
DORITOS,Mbremje,10,51:06.8
JANA,Mengjes,45,51:06.8
JANA,Mesdite,28,51:06.8
JANA,Mbremje,32,51:06.8
SKOPSKO,Mengjes,25,51:06.8
SKOPSKO,Mesdite,28,51:06.8
SKOPSKO,Mbremje,10,51:06.8
Golden Eagle,Mengjes,40,51:06.8
Golden Eagle,Mesdite,42,51:06.8
Golden Eagle,Mbremje,48,51:06.8
Birra Peja,Mengjes,47,51:06.8
Birra Peja,Mesdite,5,51:06.8
Birra Peja,Mbremje,41,51:06.8
Lasko,Mengjes,49,51:06.8
Lasko,Mesdite,49,51:06.8
Lasko,Mbremje,8,51:06.8
B52,Mengjes,36,51:06.8
B52,Mesdite,27,51:06.8
B52,Mbremje,8,51:06.8
VIPA,Mengjes,26,51:06.8
VIPA,Mesdite,36,51:06.8
VIPA,Mbremje,47,51:06.8
DR GERARD,Mengjes,40,51:06.8
DR GERARD,Mesdite,41,51:06.8
DR GERARD,Mbremje,16,51:06.8
PATOS,Mengjes,37,51:06.8
PATOS,Mesdite,50,51:06.8
PATOS,Mbremje,16,51:06.8
DORITOS,Mengjes,39,51:06.8
DORITOS,Mesdite,20,51:06.8
DORITOS,Mbremje,45,51:06.8
JANA,Mengjes,17,51:06.8
JANA,Mesdite,23,51:06.8
JANA,Mbremje,42,51:06.8
SKOPSKO,Mengjes,47,51:06.8
SKOPSKO,Mesdite,47,51:06.8
SKOPSKO,Mbremje,32,51:06.8
Golden Eagle,Mengjes,43,51:06.8
Golden Eagle,Mesdite,47,51:06.8
Golden Eagle,Mbremje,18,51:06.8
Birra Peja,Mengjes,48,51:06.8
Birra Peja,Mesdite,21,51:06.8
Birra Peja,Mbremje,40,51:06.8
Lasko,Mengjes,44,51:06.8
Lasko,Mesdite,20,51:06.8
Lasko,Mbremje,45,51:06.8
B52,Mengjes,37,51:06.8
B52,Mesdite,41,51:06.8
B52,Mbremje,16,51:06.8
VIPA,Mengjes,25,51:06.8
VIPA,Mesdite,35,51:06.8
VIPA,Mbremje,49,51:06.8
DR GERARD,Mengjes,35,51:06.8
DR GERARD,Mesdite,25,51:06.8
DR GERARD,Mbremje,24,51:06.8
PATOS,Mengjes,4,51:06.8
PATOS,Mesdite,46,51:06.8
PATOS,Mbremje,40,51:06.8
DORITOS,Mengjes,35,51:06.8
DORITOS,Mesdite,8,51:06.8
DORITOS,Mbremje,18,51:06.8
JANA,Mengjes,17,51:06.8
JANA,Mesdite,7,51:06.8
JANA,Mbremje,42,51:06.8
SKOPSKO,Mengjes,15,51:06.8
SKOPSKO,Mesdite,19,51:06.8
SKOPSKO,Mbremje,34,51:06.8
Golden Eagle,Mengjes,16,51:06.8
Golden Eagle,Mesdite,24,51:06.8
Golden Eagle,Mbremje,50,51:06.8
Birra Peja,Mengjes,37,51:06.8
Birra Peja,Mesdite,46,51:06.8
Birra Peja,Mbremje,31,51:06.8
Lasko,Mengjes,10,51:06.8
Lasko,Mesdite,16,51:06.8
Lasko,Mbremje,20,51:06.8
B52,Mengjes,43,51:06.8
B52,Mesdite,36,51:06.8
B52,Mbremje,24,51:06.8
VIPA,Mengjes,30,51:06.8
VIPA,Mesdite,36,51:06.8
VIPA,Mbremje,4,51:06.8
DR GERARD,Mengjes,42,51:06.8
DR GERARD,Mesdite,37,51:06.8
DR GERARD,Mbremje,32,51:06.8
PATOS,Mengjes,22,51:06.8
PATOS,Mesdite,6,51:06.8
PATOS,Mbremje,46,51:06.8
DORITOS,Mengjes,21,51:06.8
DORITOS,Mesdite,35,51:06.8
DORITOS,Mbremje,33,51:06.8
JANA,Mengjes,48,51:06.8
JANA,Mesdite,8,51:06.8
JANA,Mbremje,15,51:06.8
SKOPSKO,Mengjes,24,51:06.8
SKOPSKO,Mesdite,43,51:06.8
SKOPSKO,Mbremje,32,51:06.8
Golden Eagle,Mengjes,34,51:06.8
Golden Eagle,Mesdite,34,51:06.8
Golden Eagle,Mbremje,18,51:06.8
Birra Peja,Mengjes,33,51:06.8
Birra Peja,Mesdite,37,51:06.8
Birra Peja,Mbremje,40,51:06.8
Lasko,Mengjes,39,51:06.8
Lasko,Mesdite,27,51:06.8
Lasko,Mbremje,46,51:06.8
B52,Mengjes,29,51:06.8
B52,Mesdite,37,51:06.8
B52,Mbremje,34,51:06.8
VIPA,Mengjes,22,51:06.8
VIPA,Mesdite,36,51:06.8
VIPA,Mbremje,20,51:06.8
DR GERARD,Mengjes,2,51:06.8
DR GERARD,Mesdite,31,51:06.8
DR GERARD,Mbremje,5,51:06.8
PATOS,Mengjes,43,51:06.8
PATOS,Mesdite,3,51:06.8
PATOS,Mbremje,47,51:06.8
DORITOS,Mengjes,22,51:06.8
DORITOS,Mesdite,7,51:06.8
DORITOS,Mbremje,44,51:06.8
JANA,Mengjes,48,51:06.8
JANA,Mesdite,28,51:06.8
JANA,Mbremje,30,51:06.8
SKOPSKO,Mengjes,8,51:06.8
SKOPSKO,Mesdite,36,51:06.8
SKOPSKO,Mbremje,49,51:06.8
Golden Eagle,Mengjes,7,51:06.8
Golden Eagle,Mesdite,32,51:06.8
Golden Eagle,Mbremje,30,51:06.8
Birra Peja,Mengjes,11,51:06.8
Birra Peja,Mesdite,25,51:06.8
Birra Peja,Mbremje,22,51:06.8
Lasko,Mengjes,3,51:06.8
Lasko,Mesdite,35,51:06.8
Lasko,Mbremje,20,51:06.8
B52,Mengjes,25,51:06.8
B52,Mesdite,16,51:06.8
B52,Mbremje,36,51:06.8
VIPA,Mengjes,43,51:06.8
